phase,bag_num,unit_or_mayberry_stake,desert_source,mayberry_treatment,cultivation_f_g_c,cultivation_shade,cultivation_water,cultivation_substrate,cultivation_inoc_status,sod_section_num,lab_replicate,property,date_sampled,cores,slake,resurrect_block,resurrect_sample_provenance,resurrect_desert_treatment,date_eps,eps_extractor,eps_timepoint,eps_timepoint_months,lb_eps,tb_eps,g_eps,total_eps,chla,old_cyano_qPCR,Note
mayberry,273,94,MJ,JN,,no shade,B,,,2,,NA,10.24.19,8,2,,,,,,,,,,,,,,
mayberry,274,94,MJ,JN,,no shade,B,,,3,,NA,10.24.19,8,3,,,,,,,,,,,,,,
mayberry,275,94,MJ,JN,,no shade,B,,,4,,NA,10.24.19,8,3,,,,,,,,,,,,,,
mayberry,276,79,Control,N,,NA,B,,,1,,NA,10.25.19,8,2,,,,7/18/22,SDJ,2,20,79.460,339.720,316.450,735.640,1.140,,
mayberry,277,79,Control,N,,NA,B,,,2,,NA,10.25.19,8,2,,,,7/18/22,SDJ,2,20,171.040,317.270,284.180,772.490,0.000,,
mayberry,278,79,Control,N,,NA,B,,,3,,NA,10.25.19,8,2,,,,7/18/22,SDJ,2,20,88.010,354.910,403.650,846.570,0.000,,
mayberry,279,79,Control,N,,NA,B,,,4,,NA,10.25.19,8,2,,,,7/18/22,SDJ,2,20,88.540,292.640,287.930,669.110,1.140,,
mayberry,280,79,Control,JC,,shade,B,,,1,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,281,79,Control,JC,,shade,B,,,2,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,282,79,Control,JC,,shade,B,,,3,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,283,79,Control,JC,,shade,B,,,4,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,284,79,Control,JN,,no shade,B,,,1,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,285,79,Control,JN,,no shade,B,,,2,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,286,79,Control,JN,,no shade,B,,,3,,NA,10.25.19,8,1,,,,,,,,,,,,,,
mayberry,287,79,Control,JN,,no shade,B,,,4,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,288,79,Control,P,,no shade,B,,,1,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,289,79,Control,P,,no shade,B,,,2,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,290,79,Control,P,,no shade,B,,,3,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,291,79,Control,P,,no shade,B,,,4,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,292,72,SN,N,,no shade,A,,,5,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,293,72,SN,N,,no shade,A,,,6,,NA,10.25.19,8,4,,,,7/11/22,SDJ,2,20,72.820,242.690,368.970,684.480,1.140,,
mayberry,294,72,SN,N,,no shade,A,,,7,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,295,72,SN,N,,no shade,A,,,8,,NA,10.25.19,8,3,,,,7/11/22,SDJ,2,20,97.850,403.540,302.720,804.120,1.140,,
mayberry,296,72,SN,JC,,shade,A,,,5,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,297,72,SN,JC,,shade,A,,,6,,NA,10.25.19,8,5,,,,7/18/22,SDJ,2,20,104.050,368.800,508.310,981.160,,,TBD with lab work
mayberry,298,72,SN,JC,,shade,A,,,7,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,299,72,SN,JC,,shade,A,,,8,,NA,10.25.19,8,3,,,,7/18/22,SDJ,2,20,43.830,414.670,510.200,968.700,1.140,,
mayberry,300,72,SN,JN,,no shade,A,,,5,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,301,72,SN,JN,,no shade,A,,,6,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,302,72,SN,JN,,no shade,A,,,7,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,303,72,SN,JN,,no shade,A,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,304,72,SN,P,,no shade,A,,,5,,NA,10.25.19,8,3,,,,5/24/22,SDJ,2,20,93.370,233.160,451.190,777.720,0.000,,
mayberry,305,72,SN,P,,no shade,A,,,6,,NA,10.25.19,8,3,,,,5/24/22,SDJ,2,20,93.350,340.520,489.070,922.940,1.140,,
mayberry,306,72,SN,P,,no shade,A,,,7,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,307,72,SN,P,,no shade,A,,,8,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,308,71,CP,N,,no shade,A,,,5,,NA,10.25.19,8,2,,,,7/11/22,SDJ,2,20,91.550,485.610,497.130,1074.290,3.420,,
mayberry,309,71,CP,N,,no shade,A,,,6,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,310,71,CP,N,,no shade,A,,,7,,NA,10.25.19,8,2,,,,7/11/22,SDJ,2,20,61.060,456.870,362.110,880.040,1.140,,
mayberry,311,71,CP,N,,no shade,A,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,312,71,CP,JC,,shade,A,,,5,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,313,71,CP,JC,,shade,A,,,6,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,314,71,CP,JC,,shade,A,,,7,,NA,10.25.19,8,3,,,,7/18/22,SDJ,2,20,93.740,357.950,481.830,933.510,2.280,,
mayberry,315,71,CP,JC,,shade,A,,,8,,NA,10.25.19,8,4,,,,7/18/22,SDJ,2,20,117.990,502.500,430.950,1051.440,2.280,,
mayberry,316,71,CP,JN,,no shade,A,,,5,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,317,71,CP,JN,,no shade,A,,,6,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,318,71,CP,JN,,no shade,A,,,7,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,319,71,CP,JN,,no shade,A,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,320,71,CP,P,,no shade,A,,,5,,NA,10.25.19,8,2,,,,5/24/22,SDJ,2,20,76.160,254.130,295.130,625.420,1.140,1512480,
mayberry,321,71,CP,P,,no shade,A,,,6,,NA,10.25.19,8,3,,,,5/24/22,SDJ,2,20,105.790,274.430,370.410,750.630,0.000,2216160,
mayberry,322,71,CP,P,,no shade,A,,,7,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,323,71,CP,P,,no shade,A,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,324,70,MJ,N,,no shade,A,,,5,,NA,10.25.19,8,2,,,,7/11/22,,2,20,90.300,444.260,407.240,941.800,0.000,,
mayberry,325,70,MJ,N,,no shade,A,,,6,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,326,70,MJ,N,,no shade,A,,,7,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,327,70,MJ,N,,no shade,A,,,8,,NA,10.25.19,8,3,,,,7/11/22,SDJ,2,20,234.540,364.450,294.470,893.460,1.140,,
mayberry,328,70,MJ,JC,,shade,A,,,5,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,329,70,MJ,JC,,shade,A,,,6,,NA,10.25.19,8,6,,,,7/18/22,SDJ,2,20,62.870,271.440,487.650,821.960,1.140,,
mayberry,330,70,MJ,JC,,shade,A,,,7,,NA,10.25.19,8,5,,,,7/18/22,SDJ,2,20,57.780,327.060,530.130,914.970,0.000,,
mayberry,331,70,MJ,JC,,shade,A,,,8,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,332,70,MJ,JN,,no shade,A,,,5,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,333,70,MJ,JN,,no shade,A,,,6,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,334,70,MJ,JN,,no shade,A,,,7,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,335,70,MJ,JN,,no shade,A,,,8,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,336,70,MJ,P,,no shade,A,,,5,,NA,10.25.19,8,5,,,,5/24/22,SDJ,2,20,62.610,292.580,509.430,864.620,1.140,3132600,
mayberry,337,70,MJ,P,,no shade,A,,,6,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,338,70,MJ,P,,no shade,A,,,7,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,339,70,MJ,P,,no shade,A,,,8,,NA,10.25.19,8,3,,,,5/24/22,SDJ,2,20,145.370,519.820,594.230,1259.420,0.000,3586920,
mayberry,340,69,MX,N,,no shade,A,,,5,,NA,10.25.19,8,2,,,,6/8/22,SDJ,2,20,46.060,345.200,372.980,764.240,,,TBD with lab work
mayberry,341,69,MX,N,,no shade,A,,,6,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,342,69,MX,N,,no shade,A,,,7,,NA,10.25.19,8,3,,,,6/8/22,SDJ,2,20,43.820,339.770,499.630,883.220,1.140,,
mayberry,343,69,MX,N,,no shade,A,,,8,,NA,10.25.19,8,3,,,,6/8/22,SDJ,2,20,17.570,363.490,444.130,825.180,1.140,,
mayberry,344,69,MX,JC,,shade,A,,,5,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,345,69,MX,JC,,shade,A,,,6,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,346,69,MX,JC,,shade,A,,,7,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,347,69,MX,JC,,shade,A,,,8,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,348,69,MX,JN,,no shade,A,,,5,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,349,69,MX,JN,,no shade,A,,,6,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,350,69,MX,JN,,no shade,A,,,7,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,351,69,MX,JN,,no shade,A,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,352,64,MJ,N,,no shade,B,,,5,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,62.250,300.490,398.330,761.070,4.570,,
mayberry,353,64,MJ,N,,no shade,B,,,6,,NA,10.25.19,8,3,,,,7/13/22,SDJ,2,20,68.910,365.340,530.320,964.570,1.140,,
mayberry,354,64,MJ,N,,no shade,B,,,7,,NA,10.25.19,8,3,,,,7/13/22,SDJ,2,20,85.500,320.960,389.860,796.310,1.140,,
mayberry,355,64,MJ,N,,no shade,B,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,356,64,MJ,JC,,shade,B,,,5,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,357,64,MJ,JC,,shade,B,,,6,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,358,64,MJ,JC,,shade,B,,,7,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,359,64,MJ,JC,,shade,B,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,360,64,MJ,JN,,no shade,B,,,5,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,361,64,MJ,JN,,no shade,B,,,6,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,362,64,MJ,JN,,no shade,B,,,7,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,363,64,MJ,JN,,no shade,B,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,364,64,MJ,P,,no shade,B,,,5,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,365,64,MJ,P,,no shade,B,,,6,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,366,64,MJ,P,,no shade,B,,,7,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,367,64,MJ,P,,no shade,B,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,368,63,CP,N,,no shade,B,,,5,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,117.410,232.490,364.180,714.080,0.000,,
mayberry,369,63,CP,N,,no shade,B,,,6,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,0.000,254.870,235.040,489.910,1.140,,
mayberry,369,63,CP,N,,no shade,B,,,6,,NA,10.25.19,8,2,,,,7/22/22,SDJ,2,20,217.460,309.710,211.570,738.740,,,TBD with lab work
mayberry,370,63,CP,N,,no shade,B,,,7,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,92.980,430.720,418.920,942.630,0.000,,
mayberry,371,63,CP,N,,no shade,B,,,8,,NA,10.25.19,8,3,,,,7/13/22,SDJ,2,20,69.030,313.900,456.680,839.610,0.000,,
mayberry,372,63,CP,JC,,shade,B,,,5,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,373,63,CP,JC,,shade,B,,,6,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,374,63,CP,JC,,shade,B,,,7,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,375,63,CP,JC,,shade,B,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,376,63,CP,JN,,no shade,B,,,5,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,377,63,CP,JN,,no shade,B,,,6,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,378,63,CP,JN,,no shade,B,,,7,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,379,63,CP,JN,,no shade,B,,,8,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,380,63,CP,P,,no shade,B,,,5,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,381,63,CP,P,,no shade,B,,,6,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,382,63,CP,P,,no shade,B,,,7,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,383,63,CP,P,,no shade,B,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,384,62,SN,N,,no shade,B,,,5,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,97.040,259.960,371.680,728.690,0.000,,
mayberry,385,62,SN,N,,no shade,B,,,6,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,386,62,SN,N,,no shade,B,,,7,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,89.540,363.360,652.840,1105.740,1.140,,
mayberry,387,62,SN,N,,no shade,B,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,388,62,SN,JC,,shade,B,,,5,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,389,62,SN,JC,,shade,B,,,6,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,390,62,SN,JC,,shade,B,,,7,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,391,62,SN,JC,,shade,B,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,392,62,SN,JN,,no shade,B,,,5,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,393,62,SN,JN,,no shade,B,,,6,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,394,62,SN,JN,,no shade,B,,,7,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,395,62,SN,JN,,no shade,B,,,8,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,396,62,SN,P,,no shade,B,,,5,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,397,62,SN,P,,no shade,B,,,6,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,398,62,SN,P,,no shade,B,,,7,,NA,10.25.19,8,5,,,,,,,,,,,,,,
mayberry,399,62,SN,P,,no shade,B,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,400,61,MX,N,,no shade,B,,,5,,NA,10.25.19,8,2,,,,,,,,,,,,,,
mayberry,401,61,MX,N,,no shade,B,,,6,,NA,10.25.19,8,3,,,,7/13/22,SDJ,2,20,76.560,244.540,325.950,647.050,1.140,,
mayberry,402,61,MX,N,,no shade,B,,,7,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,52.920,197.670,339.590,590.180,0.000,,
mayberry,403,61,MX,N,,no shade,B,,,8,,NA,10.25.19,8,2,,,,7/13/22,SDJ,2,20,54.610,371.380,637.400,1063.390,1.140,,
mayberry,404,61,MX,JC,,shade,B,,,5,,NA,10.25.19,8,6,,,,7/14/22,SDJ,2,20,204.830,729.800,1047.410,1982.040,2.280,,
mayberry,405,61,MX,JC,,shade,B,,,6,,NA,10.25.19,8,5,,,,7/14/22,SDJ,2,20,96.930,354.270,685.580,1136.770,2.280,,
mayberry,406,61,MX,JC,,shade,B,,,7,,NA,10.25.19,8,6,,,,,,,,,,,,,,
mayberry,407,61,MX,JC,,shade,B,,,8,,NA,10.25.19,8,6,,,,,,,,,,,,,,
mayberry,408,61,MX,JN,,no shade,B,,,5,,NA,10.25.19,8,3,,,,7/14/22,SDJ,2,20,94.940,362.290,639.320,1096.550,1.140,,
mayberry,409,61,MX,JN,,no shade,B,,,6,,NA,10.25.19,8,3,,,,7/14/22,SDJ,2,20,80.540,249.230,742.110,1071.880,0.000,,
mayberry,410,61,MX,JN,,no shade,B,,,7,,NA,10.25.19,8,5,,,,7/14/22,SDJ,2,20,86.710,271.150,620.890,978.740,0.000,,
mayberry,411,61,MX,JN,,no shade,B,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,412,61,MX,P,,no shade,B,,,5,,NA,10.25.19,8,2,,,,6/8/22,SDJ,2,20,76.370,463.120,297.450,836.940,0.000,,
mayberry,413,61,MX,P,,no shade,B,,,6,,NA,10.25.19,8,3,,,,6/8/22,SDJ,2,20,22.850,418.360,242.290,683.500,0.000,,
mayberry,414,61,MX,P,,no shade,B,,,7,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,415,61,MX,P,,no shade,B,,,8,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,416,69,MX,P,,no shade,A,,,5,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,417,69,MX,P,,no shade,A,,,6,,NA,10.25.19,8,4,,,,,,,,,,,,,,
mayberry,418,69,MX,P,,no shade,A,,,7,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,419,69,MX,P,,no shade,A,,,8,,NA,10.25.19,8,3,,,,,,,,,,,,,,
mayberry,420,,Control,N,,no shade,A,,,1,,NA,10.26.19,8,3,,,,7/11/22,SDJ,2,20,128.180,199.020,190.440,517.630,0.000,,
mayberry,421,,Control,N,,no shade,A,,,2,,NA,10.26.19,8,2,,,,7/11/22,SDJ,2,20,135.730,257.210,226.560,619.490,1.140,,
mayberry,422,,Control,N,,no shade,A,,,3,,NA,10.26.19,8,3,,,,7/11/22,SDJ,2,20,78.670,348.190,234.930,661.790,0.000,,
mayberry,423,,Control,N,,no shade,A,,,4,,NA,10.26.19,8,2,,,,7/11/22,SDJ,2,20,124.470,286.100,239.910,650.480,0.000,,
mayberry,424,,Control,JC,,shade,A,,,1,,NA,10.26.19,8,3,,,,7/18/22,SDJ,2,20,30.520,290.920,380.390,701.830,1.140,,
mayberry,425,,Control,JC,,shade,A,,,2,,NA,10.26.19,8,2,,,,7/18/22,SDJ,2,20,50.520,294.760,313.740,659.030,0.000,,
mayberry,426,,Control,JC,,shade,A,,,3,,NA,10.26.19,8,4,,,,7/18/22,SDJ,2,20,26.020,287.150,308.260,621.420,1.140,,
mayberry,427,,Control,JC,,shade,A,,,4,,NA,10.26.19,8,5,,,,7/18/22,SDJ,2,20,28.860,309.720,312.340,650.920,1.140,,
mayberry,428,,Control,JN,,no shade,A,,,1,,NA,10.26.19,8,2,,,,,,,,,,,,,,
mayberry,429,,Control,JN,,no shade,A,,,2,,NA,10.26.19,8,4,,,,,,,,,,,,,,
mayberry,430,,Control,JN,,no shade,A,,,3,,NA,10.26.19,8,3,,,,,,,,,,,,,,
mayberry,431,,Control,JN,,no shade,A,,,4,,NA,10.26.19,8,2,,,,,,,,,,,,,,
mayberry,432,,Control,P,,no shade,A,,,1,,NA,10.26.19,8,2,,,,5/24/22,SDJ,2,20,74.790,446.570,296.810,818.170,0.000,2185560,
mayberry,433,,Control,P,,no shade,A,,,2,,NA,10.26.19,8,4,,,,5/24/22,SDJ,2,20,62.020,394.890,329.660,786.570,0.000,2434920,
mayberry,434,,Control,P,,no shade,A,,,3,,NA,10.26.19,8,3,,,,5/24/22,SDJ,2,20,55.000,305.480,339.960,700.440,0.000,1469160,
mayberry,435,,Control,P,,no shade,A,,,4,,NA,10.26.19,8,3,,,,,,,,,,,,,,
resurrect,501,,MJ,,f,n,A,none,i,,,CRC,12.18.19,8,2,A1,F_MJ_A_J,F_MJ_J,10/13/20,SDJ,0,0,49.267,217.112,443.244,709.623,1.140,,
resurrect,502,,CP,,f,shade,B,jute,i,,,CRC,12.18.19,8,2,A2,F_CP_B_JC,F_CP_JC,10/13/20,SDJ,0,0,63.352,179.304,388.195,630.851,1.481,,
resurrect,503,,CP,,g,shade,B,none,i,,,CRC,12.18.19,8,2,A3,G_CP_B_S,G_CP_S,10/13/20,SDJ,0,0,126.858,225.453,282.669,634.980,1.139,,
resurrect,504,,MJ,,g,n,B,none,i,,,CRC,12.18.19,8,6,A4,G_MJ_B,G_MJ,10/13/20,SDJ,0,0,34.571,194.679,424.672,653.922,2.276,,
resurrect,505,,mayberry_control,,f,n,B,none,n,,,CRC,12.18.19,8,2,A5,F_C_B_J,F_C_J,10/13/20,SDJ,0,0,50.900,251.094,401.189,703.183,0.456,,
resurrect,506,,MJ,,f,shade,A,jute,i,,,CRC,12.18.19,8,3,A6,F_MJ_A_JC,F_MJ_JC,10/13/20,SDJ,0,0,98.583,401.600,536.390,1036.573,2.392,,
resurrect,506,,MJ,,f,shade,A,jute,i,,,CRC,12.18.19,8,3,A6,F_MJ_A_JC,F_MJ_JC,7/22/22,SDJ,0,0,114.580,275.670,322.730,712.980,2.390,,previous chla value
resurrect,507,,MJ,,g,shade,A,none,i,,,CRC,12.18.19,8,2,A7,G_MJ_A_S,G_MJ_S,10/13/20,SDJ,0,0,66.484,187.834,334.814,589.132,1.479,,
resurrect,507,,MJ,,g,shade,A,none,i,,,CRC,12.18.19,8,2,A7,G_MJ_A_S,G_MJ_S,7/22/22,SDJ,0,0,64.480,139.370,276.540,480.400,1.480,,previous chla value
resurrect,508,,MJ,,g,shade,B,none,i,,,CRC,12.18.19,8,2,A8,G_MJ_B_S,G_MJ_S,10/13/20,SDJ,0,0,16.196,145.057,287.088,448.341,0.793,,
resurrect,509,,CP,,g,n,B,none,i,,,CRC,12.18.19,8,1,A9,G_CP_B,G_CP,10/13/20,SDJ,0,0,24.777,158.296,441.842,624.916,1.141,,
resurrect,510,,CP,,f,n,B,none,i,,,CRC,12.18.19,8,3,A10,F_CP_B_J,F_CP_J,10/13/20,SDJ,0,0,12.455,178.745,496.593,687.793,4.900,,
resurrect,511,,MJ,,f,n,B,none,i,,,CRC,12.18.19,8,2,A11,F_MJ_B_J,F_MJ_J,10/13/20,SDJ,0,0,43.366,131.761,474.314,649.440,2.277,,
resurrect,512,,MJ,,f,shade,B,jute,i,,,CRC,12.18.19,8,5,A12,F_MJ_B_JC,F_MJ_JC,10/13/20,SDJ,0,0,62.535,234.464,536.113,833.112,1.704,,
resurrect,513,,CP,,g,n,A,none,i,,,CRC,12.18.19,8,2,A13,G_CP_A,G_CP,10/13/20,SDJ,0,0,52.712,122.069,229.104,403.884,0.684,2.84E+06,
resurrect,513,,CP,,g,n,A,none,i,,,CRC,12.18.19,8,2,A13,G_CP_A,G_CP,7/22/22,SDJ,0,0,159.680,260.270,276.900,696.860,0.680,,previous chla value
resurrect,514,,mayberry_control,,f,n,A,none,i,,,CRC,12.18.19,8,1,A14,F_C_A_J,F_C_J,10/13/20,SDJ,0,0,26.596,115.728,177.564,319.887,0.000,,
resurrect,515,,CP,,f,n,A,none,n,,,CRC,12.18.19,8,2,A15,F_CP_A_J,F_CP_J,10/13/20,SDJ,0,0,26.618,77.873,228.452,332.943,0.000,8.39E+06,
resurrect,515,,CP,,f,n,A,none,n,,,CRC,12.18.19,8,2,A15,F_CP_A_J,F_CP_J,7/22/22,SDJ,0,0,1.430,192.370,246.710,440.510,0.000,,previous chla value
resurrect,516,,CP,,g,shade,A,none,i,,,CRC,12.18.19,8,4,A16,G_CP_A_S,G_CP_S,10/13/20,SDJ,0,0,33.267,155.904,369.060,558.231,0.569,,
resurrect,516,,CP,,g,shade,A,none,i,,,CRC,12.18.19,8,4,A16,G_CP_A_S,G_CP_S,7/22/22,SDJ,0,0,91.960,278.570,297.000,667.530,0.570,,previous chla value
resurrect,516,,CP,,g,shade,A,none,i,,,CRC,12.18.19,8,4,A16,G_CP_A_S,G_CP_S,7/21/22,SDJ,0,0,172.610,315.040,248.660,736.320,0.570,,previous chla value
resurrect,517,,CP,,f,shade,A,jute,i,,,CRC,12.18.19,8,1,A17,F_CP_A_JC,F_CP_JC,10/13/20,SDJ,0,0,70.712,410.979,493.527,975.217,2.269,,
resurrect,517,,CP,,f,shade,A,jute,i,,,CRC,12.18.19,8,1,A17,F_CP_A_JC,F_CP_JC,7/22/22,SDJ,0,0,55.750,327.850,284.220,667.820,2.270,,previous chla value
resurrect,518,,Control,,c,NA,NA,none,,,,CRC,12.18.19,8,5,A18,Control,Control,10/13/20,SDJ,0,0,74.057,343.485,501.987,919.529,1.129,,
resurrect,518,,Control,,c,NA,NA,none,,,,CRC,12.18.19,8,5,A18,Control,Control,7/22/22,SDJ,0,0,127.750,288.460,346.620,762.830,1.130,,previous chla value
resurrect,519,,mayberry_control,,f,shade,B,jute,n,,,CRC,12.18.19,8,2,A19,F_C_B_JC,F_C_JC,10/13/20,SDJ,0,0,21.473,134.671,337.640,493.784,2.265,,
resurrect,520,,MJ,,g,n,A,none,i,,,CRC,12.18.19,8,3,A20,G_MJ_A,G_MJ,10/13/20,SDJ,0,0,49.364,177.596,444.115,671.075,1.591,1.25E+07,
resurrect,520,,MJ,,g,n,A,none,i,,,CRC,12.18.19,8,3,A20,G_MJ_A,G_MJ,7/22/22,SDJ,0,0,87.460,272.140,335.280,694.880,1.600,,previous chla value
resurrect,521,,mayberry_control,,f,shade,A,jute,n,,,CRC,12.18.19,8,2,A21,F_C_A_JC,F_C_JC,10/13/20,SDJ,0,0,89.861,63.223,163.336,316.420,0.228,,
resurrect,522,,MJ,,f,n,B,none,i,,,CRC,12.18.19,8,2,B1,F_MJ_B_J,F_MJ_J,,,,,,,,,,,
resurrect,523,,Control,,c,NA,NA,none,,,,CRC,12.18.19,8,2,B2,Control,Control,10/27/20,SDJ,0,0,33.764,294.257,378.798,706.819,,,TBD with lab work
resurrect,524,,CP,,f,shade,B,jute,i,,,CRC,12.18.19,8,2,B3,F_CP_B_JC,F_CP_JC,,,,,,,,,,,
resurrect,525,,mayberry_control,,f,shade,B,jute,n,,,CRC,12.18.19,8,2,B4,F_C_B_JC,F_C_JC,,,,,,,,,,,
resurrect,526,,CP,,g,n,A,none,i,,,CRC,12.18.19,8,2,B5,G_CP_A,G_CP,6/25/22,SDJ,0,0,284.950,423.480,567.480,1275.910,1.140,6.00E+06,
resurrect,527,,CP,,g,shade,A,none,i,,,CRC,12.18.19,8,2,B6,G_CP_A_S,G_CP_S,,,,,,,,,,,
resurrect,528,,MJ,,g,n,B,none,i,,,CRC,12.18.19,8,5,B7,G_MJ_B,G_MJ,,,,,,,,,,,
